District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mulugu,2023-09-21,9.211111111111112,23.87777777777778,32.01111111111111,75.15555555555555,99.96666666666667,0.0,7.111111111111111
Mulugu,2023-09-22,58.300000000000004,23.855555555555554,30.533333333333335,82.43333333333334,99.73333333333333,0.0,12.222222222222221
Mulugu,2023-09-23,5.533333333333333,24.244444444444444,29.45555555555556,83.53333333333333,100.0,0.0,6.977777777777778
Mulugu,2023-09-24,5.377777777777778,25.044444444444444,34.15555555555555,61.977777777777774,99.93333333333334,0.0,6.144444444444444
Mulugu,2023-09-25,10.377777777777778,24.700000000000003,29.922222222222224,85.82222222222222,99.17777777777778,0.0,7.133333333333334
Mulugu,2023-09-26,4.677777777777777,24.833333333333332,32.488888888888894,74.27777777777777,99.17777777777778,0.0,4.977777777777778
Mulugu,2023-09-27,1.7666666666666666,24.177777777777777,34.53333333333333,64.4,99.12222222222222,0.0,6.211111111111112
Mulugu,2023-09-28,0.13333333333333333,25.544444444444444,35.37777777777777,57.87777777777777,99.87777777777778,0.0,4.933333333333334
Mulugu,2023-09-29,30.244444444444444,22.977777777777778,34.91111111111111,63.400000000000006,99.17777777777778,0.0,7.922222222222222
Mulugu,2023-09-30,0.0,24.477777777777778,34.77777777777778,55.31111111111111,98.9,0.0,5.877777777777777
Mulugu,2023-10-01,0.0,18.244444444444444,32.349999999999994,46.766666666666666,98.90555555555555,0.0,4.788888888888888
Mulugu,2023-10-02,0.0,25.37777777777778,33.455555555555556,64.96666666666667,99.55555555555556,0.0,5.022222222222222
Mulugu,2023-10-03,1.0777777777777777,25.22222222222222,32.56666666666667,72.13333333333334,98.86666666666666,0.0,5.166666666666667
Mulugu,2023-10-04,0.044444444444444446,24.4,33.24444444444444,68.80000000000001,99.93333333333334,0.0,6.911111111111111
Mulugu,2023-10-05,0.0,22.211111111111112,34.75555555555556,48.455555555555556,98.97777777777777,0.0,4.888888888888889
Mulugu,2023-10-06,0.0,22.577777777777776,34.17777777777778,53.22222222222222,99.07777777777778,0.0,5.122222222222223
Mulugu,2023-10-07,0.0,22.788888888888888,34.833333333333336,55.48888888888889,99.67777777777778,0.7555555555555555,5.922222222222222
Mulugu,2023-10-08,0.0,22.555555555555557,35.388888888888886,51.94444444444444,99.61111111111111,0.0,4.066666666666666
Mulugu,2023-10-09,0.0,23.37777777777778,36.53333333333333,49.7,98.42222222222222,0.0,2.6444444444444444
Mulugu,2023-10-10,0.0,23.48888888888889,36.03333333333333,51.01111111111111,98.17777777777778,0.0,2.5555555555555554
Mulugu,2023-10-11,0.0,23.711111111111112,36.400000000000006,52.67777777777778,99.33333333333333,0.0,3.522222222222222
Mulugu,2023-10-12,0.0,23.48888888888889,36.455555555555556,50.72222222222222,97.78888888888889,0.0,2.477777777777778
Mulugu,2023-10-13,0.0,23.31111111111111,36.52222222222222,50.577777777777776,97.87777777777778,0.0,2.7111111111111112
