District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Bhadradri Kothagudem,2024-01-13,0.0,20.465217391304343,32.43913043478261,56.439130434782605,99.19565217391305,0.0,3.0565217391304347
Bhadradri Kothagudem,2024-01-14,0.0,18.37391304347826,32.37391304347826,54.095652173913045,99.6304347826087,0.0217391304347826,4.682608695652174
Bhadradri Kothagudem,2024-01-15,0.0,18.64782608695652,32.60434782608696,51.62608695652175,99.62608695652176,0.0,4.034782608695652
Bhadradri Kothagudem,2024-01-16,0.0,18.991304347826087,31.23913043478261,63.41304347826087,99.16086956521738,0.0,6.452173913043478
Bhadradri Kothagudem,2024-01-17,0.0,18.991304347826087,31.143478260869564,58.35652173913044,99.15652173913044,0.0,5.356521739130435
Bhadradri Kothagudem,2024-01-18,0.0,18.09565217391304,30.604347826086958,58.67391304347826,99.1,0.1304347826086956,7.734782608695652
Bhadradri Kothagudem,2024-01-19,0.0,18.017391304347825,31.6,52.99130434782609,98.10434782608696,0.0043478260869565,7.782608695652174
Bhadradri Kothagudem,2024-01-20,0.0,18.97826086956522,32.0304347826087,50.00869565217391,98.56521739130434,0.0,6.021739130434782
Bhadradri Kothagudem,2024-01-21,0.0,19.517391304347825,31.43913043478261,55.75217391304348,98.4608695652174,0.4608695652173913,9.052173913043475
Bhadradri Kothagudem,2024-01-22,0.0,19.273913043478263,31.36086956521739,56.4695652173913,98.61739130434782,0.0,6.065217391304348
Bhadradri Kothagudem,2024-01-23,0.0,20.491304347826087,31.469565217391303,55.22608695652174,98.1304347826087,0.0217391304347826,6.07391304347826
Bhadradri Kothagudem,2024-01-24,0.0,21.343478260869563,31.208695652173912,62.7304347826087,97.24347826086957,0.0652173913043478,7.308695652173912
Bhadradri Kothagudem,2024-01-25,0.1999999999999999,19.36521739130435,31.904347826086955,56.84347826086957,98.71304347826089,0.0,5.378260869565217
Bhadradri Kothagudem,2024-01-26,0.0,20.25217391304348,31.82608695652174,57.28260869565217,98.26521739130436,0.0,5.039130434782608
Bhadradri Kothagudem,2024-01-27,0.0,19.03043478260869,32.03913043478261,54.46521739130435,98.8608695652174,0.0,5.369565217391305
Bhadradri Kothagudem,2024-01-28,0.0,17.369565217391305,31.630434782608692,52.2304347826087,98.84347826086956,0.0,3.830434782608696
Bhadradri Kothagudem,2024-01-29,0.0,17.09130434782609,32.21739130434783,45.2,99.0086956521739,0.0,5.321739130434783
